pdb_id,chains,is_tcr,is_vhh,is_iglike
6wtv,KL,False,False,False
6cwd,Ee,False,False,False
5w0d,BC,False,False,False
7czx,JN,False,False,False
4qxt,AB,False,False,False
4hf5,HL,False,False,False
7k9i,HL,False,False,False
5lmj,C,False,True,False
7m8j,HL,False,False,False
2uyl,NM,False,False,False
5d71,HL,False,False,False
6veq,CD,False,False,False
7so9,ON,False,False,False
2xkn,BA,False,False,False
4ocn,F,False,True,False
4fqq,DC,False,False,False
4fqj,HL,False,False,False
7kn5,D,False,True,False
4zpt,AB,False,False,False
6ev1,EF,False,False,False
6wyr,IM,False,False,False
5i1d,HL,False,False,False
6tnp,HL,False,False,False
5u3l,AB,False,False,False
1a7p,HL,False,False,False
4ma8,HL,False,False,False
7kpj,CD,False,False,False
6u14,A,False,True,False
6woz,BC,False,False,False
7kqe,IN,False,False,False
4oaw,DC,False,False,False
4xtr,EF,False,False,False
6cwd,Aa,False,False,False
4kkl,CD,False,False,False
4u1g,BC,False,False,False
4q2z,AB,False,False,False
6al0,HL,False,False,False
6v8z,JK,False,False,False
7cz0,H,False,True,False
5th9,HL,False,False,False
5lwf,C,False,True,False
1cfv,HL,False,False,False
5y2k,CD,False,False,False
6vbp,HL,False,False,False
4jzo,AB,False,False,False
7nqa,D,False,True,False
7vsw,FE,False,False,False
7keo,AB,False,False,False
1dee,DC,False,False,False
7z1c,B,False,True,False
5k9q,XY,False,False,False
1a7q,HL,False,False,False
4wfg,ED,False,False,False
6obc,B,False,True,False
6wzm,CD,False,False,False
6vbg,D,False,True,False
5u4r,AB,False,False,False
5usf,C,False,True,False
6hjp,GH,False,False,False
3k2u,HL,False,False,False
3v0v,AB,False,False,False
4dn3,HL,False,False,False
3a67,HL,False,False,False
6x1s,AB,False,False,False
6gv1,HL,False,False,False
2b2x,IM,False,False,False
2vit,BA,False,False,False
5y2k,AB,False,False,False
4ncc,21,False,False,False
5mp5,HL,False,False,False
1fpt,HL,False,False,False
2ih3,AB,False,False,False
2z91,AB,False,False,False
6p7h,AB,False,False,False
7k3b,JI,False,False,False
5gjt,HL,False,False,False
6bpe,BC,False,False,False
4x8j,AB,False,False,False
2p4a,B,False,True,False
4z5r,QP,False,False,False
1n5y,HL,False,False,False
6rpj,F,False,True,False
6kdh,HL,False,False,False
3zdy,EF,False,False,False
7oo2,AB,False,False,False
5kn5,AB,False,False,False
5eoc,HL,False,False,False
1f2x,K,False,True,False
3hnv,HL,False,False,False
7dv4,F,False,True,False
4p3d,AB,False,False,False
7n3f,HL,False,False,False
7dfl,Cc,False,False,False
7wv9,Ss,False,False,False
4xtr,CD,False,False,False
7jwg,HL,False,False,False
7n8q,HL,False,False,False
6elu,BC,False,False,False
4hs8,HL,False,False,False
7z1a,F,False,True,False
4j4p,CD,False,False,False
5t0y,IG,False,False,False
3b9k,HL,False,False,False
4nug,HL,False,False,False
5ikc,BA,False,False,False
6p60,CD,False,False,False
6n16,AB,False,False,False
4odt,HL,False,False,False
5wko,IJ,False,False,False
5tkk,HL,False,False,False
4lri,PA,False,False,False
1e6o,HL,False,False,False
6oq8,D,False,True,False
1fsk,CB,False,False,False
5cd3,EF,False,False,False
1rur,HL,False,False,False
7lyv,EF,False,False,False
4xgz,QR,False,False,False
2ajy,HL,False,False,False
7mw2,HL,False,False,False
5jz7,GI,False,False,False
2iff,HL,False,False,False
7ekk,HL,False,False,False
1yym,RQ,False,False,False
5jor,HL,False,False,False
7cvs,EF,False,False,False
6qfa,O,False,True,False
3cfj,DC,False,False,False
1hys,DC,False,False,False
6dbd,D,False,True,False
6vmk,fe,False,False,False
4nrx,DE,False,False,False
7a29,F,False,True,False
7s6j,HL,False,False,False
6glw,CD,False,False,False
6bpa,BC,False,False,False
7k9h,IM,False,False,False
7tow,AB,False,False,False
4osu,HL,False,False,False
7p77,W,False,True,False
6x4t,DF,False,False,False
7cws,GF,False,False,False
4o51,DC,False,False,False
6gkd,M,False,True,False
7c4s,HL,False,False,False
3jwd,HL,False,False,False
4xxd,BA,False,False,False
3zhd,A,False,True,False
3nif,HL,False,False,False
5n2k,HG,False,False,False
4uim,EF,False,False,False
6mnq,HL,False,False,False
4hs6,HL,False,False,False
5dhy,AB,False,False,False
4x4x,AB,False,False,False
5sv4,A,False,True,False
6pk8,Cc,False,False,False
6t3j,FG,False,False,False
2a6d,BA,False,False,False
2ntf,BA,False,False,False
5ijk,AC,False,False,False
7x9e,CD,False,False,False
5e94,BA,False,False,False
7kkk,D,False,True,False
6fy0,HL,False,False,False
6ye3,GH,False,False,False
6cnr,HL,False,False,False
5vl2,A,False,True,False
2fgw,HL,False,False,False
5vzr,AB,False,False,False
5vjo,CD,False,False,False
4otx,IM,False,False,False
1ehl,HL,False,False,False
7zfd,AB,False,False,False
7mm0,HL,False,False,False
4tvs,b,False,True,False
7lab,HL,False,False,False
3u9p,KM,False,False,False
7bnw,C,False,True,False
7ws1,IH,False,False,False
6hhu,G,False,True,False
7tat,FG,False,False,False
5w5x,HL,False,False,False
7pry,HL,False,False,False
3g6d,HL,False,False,False
7df9,HL,False,False,False
7l0l,HL,False,False,False
7lg6,CD,False,False,False
6tej,C,False,True,False
7tht,db,False,False,False
4tvp,HL,False,False,False
6o23,AB,False,False,False
6ghg,HL,False,False,False
5ja8,F,False,True,False
7lzp,E,False,True,False
6o9i,DE,False,False,False
3l95,HL,False,False,False
3vw3,HL,False,False,False
6c6x,CD,False,False,False
6fys,D,False,True,False
7lkb,HL,False,False,False
5ocl,B,False,True,False
6mhr,DE,False,False,False
7d85,BC,False,False,False
7lj5,ED,False,False,False
5uk4,t,False,True,False
4f58,HL,False,False,False
4ej1,C,False,True,False
4at6,AB,False,False,False
7ws7,GF,False,False,False
1w72,HL,False,False,False
7mjl,HL,False,False,False
7ezh,Hh,False,False,False
1oar,HL,False,False,False
7l6v,B,False,True,False
4grw,G,False,True,False
1c5c,HL,False,False,False
1sjx,A,False,True,False
4w2p,A,False,True,False
6rtw,B,False,True,False
5wcc,HL,False,False,False
6ru3,C,False,True,False
6dwi,LK,False,False,False
7m71,HL,False,False,False
6wn1,BC,False,False,False
3wfb,HL,False,False,False
4tuj,AB,False,False,False
3b2v,HL,False,False,False
5lqb,HL,False,False,False
1jnl,HL,False,False,False
7qny,AB,False,False,False
6oel,HL,False,False,False
2exy,CD,False,False,False
6nmu,HL,False,False,False
3v6z,CD,False,False,False
7ahu,HL,False,False,False
6x87,GH,False,False,False
4yhz,HL,False,False,False
5b4m,CD,False,False,False
3wii,IM,False,False,False
6xuk,HL,False,False,False
3v6f,AB,False,False,False
6cyf,UT,False,False,False
3gjf,MK,False,False,False
6qd6,J,False,True,False
7ns6,G,False,True,False
5vm4,B,False,True,False
6rco,CD,False,False,False
4laj,I,False,True,False
5ezl,HL,False,False,False
5f1o,B,False,True,False
3k81,A,False,True,False
3w9d,CD,False,False,False
7ew2,Ss,False,False,False
4cad,BA,False,False,False
4lf3,BA,False,False,False
4krp,DC,False,False,False
7kx4,DA,False,False,False
4ocl,C,False,True,False
6x1a,N,False,True,False
6ad7,EF,False,False,False
7ly2,MK,False,False,False
5w08,GH,False,False,False
4r4b,DC,False,False,False
6n4y,G,False,True,False
7uem,DC,False,False,False
2x1p,C,False,True,False
2hrp,HL,False,False,False
2xxc,B,False,True,False
4nwu,HL,False,False,False
6oc8,D,False,True,False
3tt1,HL,False,False,False
5hm1,B,False,True,False
1kno,BA,False,False,False
1igj,BA,False,False,False
3v4p,MN,False,False,False
4nja,HL,False,False,False
4jg1,HL,False,False,False
6ev1,GH,False,False,False
6phb,BA,False,False,False
3tcl,AB,False,False,False
5tgb,HL,False,False,False
4xxd,ED,False,False,False
4hzl,HL,False,False,False
6eti,DC,False,False,False
3pgf,HL,False,False,False
1dl7,HL,False,False,False
3uze,Bb,False,False,False
6ey0,G,False,True,False
7mhy,MN,False,False,False
6war,P,False,True,False
7b2p,D,False,True,False
6amj,BA,False,False,False
7arn,HL,False,False,False
7whk,G,False,True,False
1mrc,HL,False,False,False
5trp,HL,False,False,False
5k8a,HL,False,False,False
6nb8,HL,False,False,False
7lzp,F,False,True,False
4gms,IM,False,False,False
7wuq,N,False,True,False
6xkp,HL,False,False,False
6b9j,HL,False,False,False
6al1,HL,False,False,False
7cmk,HL,False,False,False
5lhp,B,False,True,False
7xic,EF,False,False,False
6vry,HL,False,False,False
7rnj,HL,False,False,False
4k94,HL,False,False,False
6x18,N,False,True,False
5vpg,DC,False,False,False
6wgj,EF,False,False,False
6q0l,HL,False,False,False
6kpf,Ss,False,False,False
1fl3,HL,False,False,False
4wff,GF,False,False,False
5jz7,CD,False,False,False
6war,B,False,True,False
7jtf,CD,False,False,False
4rir,HL,False,False,False
3o41,AB,False,False,False
6vbp,AB,False,False,False
7lbf,HG,False,False,False
7m52,HL,False,False,False
1dbm,HL,False,False,False
7lr4,HL,False,False,False
5uk4,n,False,True,False
1ruk,HL,False,False,False
5j1t,C,False,True,False
5n2k,JI,False,False,False
5nh3,HL,False,False,False
6z7w,BA,False,False,False
6d0u,KL,False,False,False
6glw,HL,False,False,False
6o28,CD,False,False,False
6azl,DC,False,False,False
6obo,C,False,True,False
5vlp,HL,False,False,False
2ojz,HL,False,False,False
6bqb,HL,False,False,False
5t4z,HL,False,False,False
1m7i,BA,False,False,False
6x4t,BE,False,False,False
4xny,HL,False,False,False
4h20,HL,False,False,False
7m55,HL,False,False,False
3t2n,IM,False,False,False
6vbq,CD,False,False,False
6h70,D,False,True,False
6ejg,Cc,False,False,False
3v7a,EH,False,False,False
3u7y,HL,False,False,False
7rth,RQ,False,False,False
4i3s,HL,False,False,False
5cin,HL,False,False,False
3sgd,JI,False,False,False
4ye4,HL,False,False,False
6wno,EF,False,False,False
5ifh,HL,False,False,False
7vbh,N,False,True,False
6wn4,HL,False,False,False
4n0y,HL,False,False,False
7cz0,F,False,True,False
1bln,BA,False,False,False
3t3p,HL,False,False,False
5dr5,HL,False,False,False
6xpz,EF,False,False,False
7nez,FE,False,False,False
3c09,CB,False,False,False
5vga,BA,False,False,False
7dpm,DE,False,False,False
5yy4,Aa,False,False,False
3vrl,EF,False,False,False
5l0q,FE,False,False,False
3u36,CD,False,False,False
7t4r,SR,False,False,False
1xgt,BA,False,False,False
3ehb,CD,False,False,False
6rlm,CD,False,False,False
5wk3,SR,False,False,False
6kvf,AC,False,False,False
1kfa,HL,False,False,False
4lmq,HL,False,False,False
6wg8,AB,False,False,False
6obm,B,False,True,False
3q3g,BA,False,False,False
7rew,HL,False,False,False
7rcs,AB,False,False,False
1fl5,BA,False,False,False
7t8w,HL,False,False,False
4y5y,DE,False,False,False
6x3u,KL,False,False,False
43ca,BA,False,False,False
6p9h,CD,False,False,False
7tlz,BA,False,False,False
6jb9,A,False,True,False
7pr0,GF,False,False,False
1jn6,BA,False,False,False
4xnx,HL,False,False,False
3ngb,EF,False,False,False
1fj1,DC,False,False,False
5w08,MN,False,False,False
6h15,D,False,True,False
3b9v,C,False,True,False
4rgm,HL,False,False,False
4ag4,HL,False,False,False
3bz4,BA,False,False,False
5ivz,DC,False,False,False
5m30,E,False,True,False
2p46,D,False,True,False
3liz,HL,False,False,False
6fyu,F,False,True,False
6p4a,HL,False,False,False
5ysl,CD,False,False,False
6xc3,BA,False,False,False
6wqo,BC,False,False,False
7exd,Ee,False,False,False
4kk8,CD,False,False,False
7a5v,O,False,True,False
1sm3,HL,False,False,False
6n6b,KL,False,False,False
7l7e,AB,False,False,False
6o39,BA,False,False,False
7zfb,AB,False,False,False
1yej,HL,False,False,False
7m1h,B,False,True,False
5c0n,HL,False,False,False
6xtg,HL,False,False,False
3f7y,AB,False,False,False
4yx2,HL,False,False,False
1ynt,DC,False,False,False
3idg,BA,False,False,False
4hie,BA,False,False,False
5tih,HL,False,False,False
7p5y,L,False,True,False
7wwm,JN,False,False,False
7fjo,FG,False,False,False
4ocx,HL,False,False,False
4gms,HL,False,False,False
6v8z,IL,False,False,False
7kn3,MN,False,False,False
7tus,CD,False,False,False
5w08,QR,False,False,False
5zia,HI,False,False,False
7scg,Ee,False,False,False
2gsi,DC,False,False,False
5vvf,HL,False,False,False
5vk2,HL,False,False,False
5myx,DC,False,False,False
2dqg,HL,False,False,False
6quz,E,False,True,False
4lgs,B,False,True,False
5jof,HL,False,False,False
1pg7,XW,False,False,False
1fsk,FE,False,False,False
6m3z,HL,False,False,False
6hhu,H,False,True,False
6wix,HL,False,False,False
5ojm,N,False,True,False
6u3z,AB,False,False,False
7cz0,E,False,True,False
5f7w,D,False,True,False
5u6a,BA,False,False,False
6axp,BA,False,False,False
7czq,JN,False,False,False
7bxv,HL,False,False,False
6xw7,D,False,True,False
6mej,AB,False,False,False
2oz4,HL,False,False,False
6fuz,N,False,True,False
5dd0,HL,False,False,False
6h02,B,False,True,False
7mrz,XY,False,False,False
4r7d,CD,False,False,False
7ezm,Hh,False,False,False
4xgz,MN,False,False,False
4jo2,HL,False,False,False
6wtv,EF,False,False,False
1l7t,HL,False,False,False
7cai,ED,False,False,False
5ihz,HL,False,False,False
5vjo,AB,False,False,False
6hd8,A,False,True,False
5x2q,JK,False,False,False
6aq7,HL,False,False,False
4lvo,CB,False,False,False
4kvn,HL,False,False,False
7jhj,Dd,False,False,False
6ddm,BA,False,False,False
7su1,HL,False,False,False
2gk0,BA,False,False,False
4ki5,CD,False,False,False
6vgr,HL,False,False,False
5jw5,AB,False,False,False
7fab,HL,False,False,False
5ovw,K,False,True,False
1fvd,DC,False,False,False
6ey6,J,False,True,False
6fyw,C,False,True,False
6d01,CD,False,False,False
6xey,FG,False,False,False
4k8r,HL,False,False,False
6wqo,EF,False,False,False
3qpq,FE,False,False,False
5f72,Tt,False,False,False
6x87,IJ,False,False,False
5gjs,HL,False,False,False
4n9g,AB,False,False,False
6meg,HL,False,False,False
3u0t,BA,False,False,False
1igm,HL,False,False,False
6vmj,BA,False,False,False
6wo5,HL,False,False,False
6fys,F,False,True,False
5zs0,BA,False,False,False
3wih,HL,False,False,False
5vkk,AB,False,False,False
1mhh,BA,False,False,False
4py7,IJ,False,False,False
7sl8,B,False,True,False
3dgg,DC,False,False,False
5i75,BC,False,False,False
4ob5,HL,False,False,False
7fjo,JK,False,False,False
4w2q,A,False,True,False
4ouu,BA,False,False,False
7sp9,B,False,True,False
7m7f,CD,False,False,False
1mfc,HL,False,False,False
1ob1,ED,False,False,False
1him,MJ,False,False,False
2fr4,BA,False,False,False
5uea,AB,False,False,False
6mu3,MK,False,False,False
4z7q,EF,False,False,False
6sc9,C,False,True,False
6u52,C,False,True,False
3q6g,IM,False,False,False
1xf5,BA,False,False,False
6y0e,A,False,True,False
6jjp,AB,False,False,False
5mu2,AB,False,False,False
7nvl,N,False,True,False
1u8i,BA,False,False,False
4rdq,KJ,False,False,False
4hha,BA,False,False,False
6wgb,CD,False,False,False
1xct,BA,False,False,False
2dqf,BA,False,False,False
3ejy,EF,False,False,False
7chc,AB,False,False,False
1wt5,AC,False,False,False
1ahw,BA,False,False,False
5f9w,HL,False,False,False
7zfd,HL,False,False,False
7my2,A,False,True,False
7mwx,EF,False,False,False
2d7t,HL,False,False,False
6bzw,EF,False,False,False
4ma3,HL,False,False,False
6c6y,HL,False,False,False
3rkd,HL,False,False,False
4ygv,FL,False,False,False
7now,C,False,True,False
7e5o,HL,False,False,False
5umn,CD,False,False,False
1dsf,HL,False,False,False
7mjh,F,False,True,False
1nmb,HL,False,False,False
2wzp,L,False,True,False
3f5w,AB,False,False,False
6p3r,AB,False,False,False
6xr0,HL,False,False,False
7enf,PO,False,False,False
7cgw,HL,False,False,False
7v9m,N,False,True,False
3cfe,HL,False,False,False
5th2,BA,False,False,False
5cba,CD,False,False,False
4am0,AB,False,False,False
6oao,Jj,False,False,False
6fg2,DE,False,False,False
7dv4,B,False,True,False
6pyd,HL,False,False,False
6x40,KL,False,False,False
3g5x,DC,False,False,False
4r0l,AB,False,False,False
2fjf,FE,False,False,False
5te7,HL,False,False,False
7phv,EF,False,False,False
3qo0,BA,False,False,False
5jhl,HL,False,False,False
4tnw,HL,False,False,False
1mcp,HL,False,False,False
6lr7,B,False,True,False
5v7j,HL,False,False,False
7t3d,JM,False,False,False
7wue,EF,False,False,False
5ggu,HL,False,False,False
7f4d,N,False,True,False
3kym,DC,False,False,False
3c6s,DC,False,False,False
6vmk,VU,False,False,False
5vag,CB,False,False,False
6u8k,DE,False,False,False
2gfb,BA,False,False,False
7lue,IM,False,False,False
2znw,Aa,False,False,False
3t3m,HL,False,False,False
5u7m,HL,False,False,False
6xlq,HI,False,False,False
6s8i,HL,False,False,False
7v2a,GF,False,False,False
1ncc,HL,False,False,False
7ryv,EF,False,False,False
3bz4,FE,False,False,False
5cp7,DE,False,False,False
7nx2,BA,False,False,False
7aqz,C,False,True,False
4dka,A,False,True,False
5bk5,DC,False,False,False
5tkj,DE,False,False,False
6wo4,HL,False,False,False
3fb6,AB,False,False,False
5k8a,BA,False,False,False
7jtg,AB,False,False,False
4r2g,JI,False,False,False
7vag,HL,False,False,False
5o8f,M,False,True,False
1kiq,BA,False,False,False
4at6,MN,False,False,False
7bnw,A,False,True,False
7bep,HL,False,False,False
5ocl,E,False,True,False
6kvf,HL,False,False,False
6xe1,HL,False,False,False
5vgj,HL,False,False,False
4x7c,C,False,True,False
6x8p,HL,False,False,False
4gq9,HL,False,False,False
7te4,HL,False,False,False
7k8p,HL,False,False,False
1vpo,HL,False,False,False
2w0f,AB,False,False,False
6h15,C,False,True,False
5y9f,LK,False,False,False
5vta,FE,False,False,False
4uu9,HL,False,False,False
6k68,AB,False,False,False
6wtu,BC,False,False,False
6nfn,JI,False,False,False
7k9k,HL,False,False,False
7nwl,DE,False,False,False
5xez,CD,False,False,False
6kyz,EF,False,False,False
3s96,AB,False,False,False
6mb3,FP,False,False,False
2xkn,DC,False,False,False
6dla,HL,False,False,False
1igt,BA,False,False,False
2p4a,D,False,True,False
6qb9,Aa,False,False,False
3auv,Aa,False,False,False
5d1q,CD,False,False,False
4rwy,HL,False,False,False
7x8r,N,False,True,False
6cyf,DC,False,False,False
1mpa,HL,False,False,False
6u9u,HL,False,False,False
6cwt,AB,False,False,False
6oc8,A,False,True,False
7n9v,E,False,True,False
5vxj,H,False,True,False
5bk3,HL,False,False,False
7f7h,CD,False,False,False
5e2u,HL,False,False,False
6mef,HL,False,False,False
6iap,ED,False,False,False
7tyl,N,False,True,False
3u4e,AB,False,False,False
4nik,Bb,False,False,False
3l5w,HL,False,False,False
5mvj,AB,False,False,False
5ig7,DE,False,False,False
5myo,BA,False,False,False
4uv7,HL,False,False,False
6pzw,HL,False,False,False
6pis,HL,False,False,False
4ydv,BA,False,False,False
7kmd,HL,False,False,False
7p78,W,False,True,False
6ssi,G,False,True,False
4i9w,GF,False,False,False
7k37,LK,False,False,False
5gzn,HL,False,False,False
6vlw,HL,False,False,False
7e8c,SU,False,False,False
5vl2,F,False,True,False
6q1e,HL,False,False,False
5u8r,HL,False,False,False
6sv2,HL,False,False,False
6mu6,HL,False,False,False
4qci,BA,False,False,False
7kd6,IJ,False,False,False
4dtg,HL,False,False,False
1kip,BA,False,False,False
6dkj,AB,False,False,False
4np4,HL,False,False,False
7lse,HL,False,False,False
6z7z,DC,False,False,False
3q6f,JI,False,False,False
2zck,HL,False,False,False
6mu7,DE,False,False,False
3v7a,FG,False,False,False
3ogo,H,False,True,False
6cmi,DC,False,False,False
4nry,AB,False,False,False
7ben,DF,False,False,False
7v5n,FE,False,False,False
5n7w,AB,False,False,False
5a16,EF,False,False,False
1yy8,BA,False,False,False
6ks0,HL,False,False,False
1mjj,BA,False,False,False
7e7x,MN,False,False,False
3rhw,HL,False,False,False
3qq9,HL,False,False,False
2ht4,CD,False,False,False
4aei,JN,False,False,False
6mns,HL,False,False,False
6ui1,B,False,True,False
7che,AB,False,False,False
4zxb,AB,False,False,False
6x1s,EF,False,False,False
1fns,HL,False,False,False
7zfe,FG,False,False,False
4oii,HL,False,False,False
7kkj,C,False,True,False
3juy,Cc,False,False,False
1iai,IM,False,False,False
6qpg,O,False,True,False
4hfu,HL,False,False,False
5ihz,EF,False,False,False
3giz,HL,False,False,False
5uk4,e,False,True,False
4fg6,CD,False,False,False
6yye,Dd,False,False,False
7elx,HL,False,False,False
1dlf,HL,False,False,False
3cvi,HL,False,False,False
5n2k,FE,False,False,False
3ojd,BA,False,False,False
6wzg,N,False,True,False
4nby,C,False,True,False
4i77,HL,False,False,False
4laj,H,False,True,False
1cfs,BA,False,False,False
3tcl,HL,False,False,False
6itp,B,False,True,False
7kmi,AB,False,False,False
5i1g,HL,False,False,False
6lxi,CD,False,False,False
6elj,AB,False,False,False
1a6v,HL,False,False,False
6lz4,DE,False,False,False
4mxv,FE,False,False,False
1jnn,HL,False,False,False
6okn,CD,False,False,False
5kzc,HL,False,False,False
4wht,EF,False,False,False
1kyo,UV,False,False,False
6s8d,HL,False,False,False
4glr,HI,False,False,False
6oz9,HL,False,False,False
5lhq,B,False,True,False
6azz,CB,False,False,False
1v7m,HL,False,False,False
7n3c,HL,False,False,False
5t78,BA,False,False,False
7nx9,HL,False,False,False
1g7j,BA,False,False,False
6ffj,Cc,False,False,False
5i9q,HL,False,False,False
6vmk,PO,False,False,False
4xnq,BA,False,False,False
6nnf,HL,False,False,False
5drx,HL,False,False,False
2fee,IL,False,False,False
3qeg,HL,False,False,False
5o04,F,False,True,False
7ldd,NM,False,False,False
5en2,AB,False,False,False
7dr4,AB,False,False,False
7s0c,MN,False,False,False
7cj2,KL,False,False,False
6u3i,HL,False,False,False
7e8c,TV,False,False,False
6u12,B,False,True,False
4hii,BA,False,False,False
6glx,HL,False,False,False
3idn,BA,False,False,False
1uz6,FE,False,False,False
1xgy,IM,False,False,False
7soa,HL,False,False,False
3fku,Yy,False,False,False
1f4y,HL,False,False,False
7bu6,B,False,True,False
5ukn,HL,False,False,False
3cvh,QR,False,False,False
4m8q,HL,False,False,False
4fab,HL,False,False,False
4f58,KO,False,False,False
4gay,AB,False,False,False
6gkd,S,False,True,False
7p5v,H,False,True,False
3qct,HL,False,False,False
6h16,B,False,True,False
6wgk,CD,False,False,False
5x8l,HM,False,False,False
2xt1,B,False,True,False
6xsw,DE,False,False,False
5d93,CB,False,False,False
6bit,IK,False,False,False
6nyq,HL,False,False,False
6amm,HL,False,False,False
4r7d,EF,False,False,False
6u02,KI,False,False,False
1fe8,IM,False,False,False
6xq2,CB,False,False,False
6bhz,IM,False,False,False
7z1b,B,False,True,False
6nnf,DE,False,False,False
4y7m,A,False,True,False
3f7v,AB,False,False,False
2hkh,HL,False,False,False
4m7z,HL,False,False,False
3sgd,HL,False,False,False
5nml,C,False,True,False
7rmi,N,False,True,False
5dsc,AB,False,False,False
6arp,BA,False,False,False
2hh0,HL,False,False,False
7m7f,EF,False,False,False
6pe7,HL,False,False,False
6pzy,CD,False,False,False
7mf1,HL,False,False,False
6tcp,DC,False,False,False
5w3m,EG,False,False,False
6umx,hl,False,False,False
1nfd,FE,False,False,False
5cey,DC,False,False,False
5w2b,HL,False,False,False
7k7i,PQ,False,False,False
6jri,A,False,True,False
6j14,AB,False,False,False
6bzw,GH,False,False,False
4nbz,B,False,True,False
4xvu,EF,False,False,False
6o2a,OP,False,False,False
4kjp,EF,False,False,False
3cfb,BA,False,False,False
7bep,GI,False,False,False
6mfp,CD,False,False,False
5vh3,HL,False,False,False
7si2,ED,False,False,False
7m7i,CD,False,False,False
5o04,E,False,True,False
6mb3,IR,False,False,False
6dcq,MN,False,False,False
3raj,HL,False,False,False
4llw,AB,False,False,False
6ksn,B,False,True,False
3bky,HL,False,False,False
7n0a,BA,False,False,False
7nfa,DB,False,False,False
6wh9,BC,False,False,False
6oij,Hh,False,False,False
6o3j,AB,False,False,False
1y0l,DC,False,False,False
6gkd,J,False,True,False
6xca,HL,False,False,False
6bzu,EF,False,False,False
4n9g,HL,False,False,False
6wno,BC,False,False,False
5ur8,AB,False,False,False
5ocl,G,False,True,False
4bh8,BA,False,False,False
5hdo,C,False,True,False
3wkm,HL,False,False,False
6ol7,ED,False,False,False
1nc2,DC,False,False,False
3ogo,F,False,True,False
4m93,BC,False,False,False
2htl,EF,False,False,False
5id0,BA,False,False,False
3a6b,HL,False,False,False
1rjl,BA,False,False,False
7obf,B,False,True,False
4xnu,HL,False,False,False
6dba,A,False,True,False
2o5x,HL,False,False,False
1c5d,BA,False,False,False
1nc4,BA,False,False,False
6gku,HL,False,False,False
4mwf,HL,False,False,False
7rk1,Dd,False,False,False
6vep,CD,False,False,False
7lg6,OQ,False,False,False
3hi1,BA,False,False,False
1shm,E,False,True,False
4okv,CD,False,False,False
7czq,HK,False,False,False
2fd6,HL,False,False,False
6qu9,HL,False,False,False
6i9i,AB,False,False,False
5jof,EF,False,False,False
2gfb,DC,False,False,False
6lxi,HL,False,False,False
7tqa,CD,False,False,False
6obd,BA,False,False,False
6qd6,H,False,True,False
3se9,HL,False,False,False
6msy,HL,False,False,False
3piq,CD,False,False,False
7ki4,GF,False,False,False
4jo2,IM,False,False,False
6wg0,HL,False,False,False
3uzq,Aa,False,False,False
7fcq,HL,False,False,False
5c7x,HL,False,False,False
1xgu,BA,False,False,False
7bpk,CD,False,False,False
6xul,CD,False,False,False
7lsg,HL,False,False,False
7rcs,HL,False,False,False
6n5e,ED,False,False,False
6uup,Bb,False,False,False
7sfx,GH,False,False,False
6z7y,DC,False,False,False
7lq7,TU,False,False,False
6tnp,FE,False,False,False
7l6v,E,False,True,False
7lkf,HL,False,False,False
6fg1,HL,False,False,False
4rgn,FG,False,False,False
2hfe,AB,False,False,False
5y9f,dc,False,False,False
6u52,A,False,True,False
6x3t,KL,False,False,False
6v7y,F,False,True,False
7t3d,CD,False,False,False
4xmk,JN,False,False,False
5a2k,Hh,False,False,False
7rth,FE,False,False,False
4rqq,DC,False,False,False
3ls4,HL,False,False,False
5mv3,IJ,False,False,False
1bfo,DC,False,False,False
7wwl,IM,False,False,False
4p2c,G,False,True,False
5f1k,D,False,True,False
5vxj,F,False,True,False
6u2f,HL,False,False,False
5vxj,J,False,True,False
7pij,N,False,True,False
7te4,BA,False,False,False
7ow1,HK,False,False,False
3b9k,DC,False,False,False
4msw,AB,False,False,False
4lf3,ED,False,False,False
4z0x,BA,False,False,False
2ghw,Bb,False,False,False
3wbd,Aa,False,False,False
2ajz,HL,False,False,False
7qnx,HL,False,False,False
7fim,N,False,True,False
5anm,BA,False,False,False
1lo0,HL,False,False,False
7e23,BC,False,False,False
5mp3,HL,False,False,False
3ley,HL,False,False,False
7s3i,N,False,True,False
5e94,DC,False,False,False
1rzi,FE,False,False,False
5t33,HL,False,False,False
4hg4,JK,False,False,False
6med,CD,False,False,False
4z5r,SR,False,False,False
1qlr,BA,False,False,False
4mau,HL,False,False,False
7l7e,OP,False,False,False
6shg,HL,False,False,False
6z20,B,False,True,False
5ovw,J,False,True,False
2vyr,F,False,True,False
6vi1,HG,False,False,False
4gag,HL,False,False,False
7k8r,HL,False,False,False
6vja,IM,False,False,False
7pc2,MN,False,False,False
6z3k,JK,False,False,False
7ra8,FG,False,False,False
5zia,KM,False,False,False
5m7q,B,False,True,False
5cex,BA,False,False,False
5vsh,AB,False,False,False
2ny4,DC,False,False,False
6bfs,HL,False,False,False
6hf1,FE,False,False,False
7jum,Hh,False,False,False
4odw,AB,False,False,False
5jym,Bb,False,False,False
3k80,A,False,True,False
3bsz,HL,False,False,False
5kan,GI,False,False,False
3wih,IM,False,False,False
4tnw,JM,False,False,False
6fg1,AD,False,False,False
7kqk,AB,False,False,False
6gjq,H,False,True,False
6qna,HL,False,False,False
7f4h,Ss,False,False,False
6ey6,P,False,True,False
5t6p,BA,False,False,False
2x1q,B,False,True,False
1zvh,A,False,True,False
